PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,env_biome,env_feature,env_material,latitude,longitude
DCO_LOIH,DCO_LOIH_Av4v5--J2_672_BM1_B12345,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J2_674_Scoop_2,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J672black_Av4v5,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J672yellow_Av4v5,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J675yellow_Av4v5,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J676black_Av4v5,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J676red_Av4v5,FALSE,v4v5,Archaea,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1518m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1520m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1564m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1614m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1675m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1733m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1788m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1814m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1909m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1956m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2003m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2056m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2108m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2172m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2224m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2273m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2325m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2397m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2419m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2465m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2496m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2547m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2616m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2659m,FALSE,v6,Bacteria,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LAZ,DCO_LAZ_Bv4v5--PC1A,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.078,87.096
DCO_LAZ,DCO_LAZ_Bv4v5--PC2A,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.081,87.094
DCO_LAZ,DCO_LAZ_Bv4v5--PC2B,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Bv4v5--PC2C,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Bv4v5--PC2D,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.077,87.091
DCO_LAZ,DCO_LAZ_Bv4v5--PC3A,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3B,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3C,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC4A,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC4B,FALSE,v4v5,Bacteria,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC1A,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.078,87.096
DCO_LAZ,DCO_LAZ_Av4v5--PC2A,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.081,87.094
DCO_LAZ,DCO_LAZ_Av4v5--PC2B,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Av4v5--PC2C,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Av4v5--PC2D,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.077,87.091
DCO_LAZ,DCO_LAZ_Av4v5--PC3A,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3B,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3C,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC4A,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC4B,FALSE,v4v5,Archaea,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_213,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_220,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_31,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_39,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_413,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2011_34,FALSE,v6v4,Bacteria,"terrestrial biome",borehole,water,46.1,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_213,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_220,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_31,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_39,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_413,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2011_34,FALSE,v6v4,Archaea,"terrestrial biome",borehole,water,46.105324,-118.916359
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_147_167,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_390_405,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_420_435,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Bv6v4--DB_15102_1_23_43,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,35.274,21.692
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_21_34,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,33.028,32.63
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_220_240,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,33.028,32.63
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_435_455,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,33.028,32.63
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_147_167,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_390_405,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_420_435,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,41.526,32.63
DCO_HIN,DCO_HIN_Av6v4--DB_15102_1_23_43,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,35.274,21.692
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_21_34,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,33.028,32.63
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_220_240,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,33.028,32.63
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_435_455,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,33.028,32.63
DCO_GRA,DCO_GRA_Bv6v4--920W2,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GRA,DCO_GRA_Bv6v4--932W2,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GRA,DCO_GRA_Bv6v4--942W14,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GRA,DCO_GRA_Bv6v4--944W11,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GRA,DCO_GRA_Bv6v4--951W11,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GRA,DCO_GRA_Bv6v4--964W1,FALSE,v6v4,Bacteria,"terrestrial biome",mine,water,47.825,-92.252
DCO_GMSB,DCO_GMSB_Bv4v5--P10_2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.3,-111.42
DCO_GMSB,DCO_GMSB_Bv4v5--P10_4,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.3,-111.42
DCO_GMSB,DCO_GMSB_Bv4v5--P11_2,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.3,-111.4
DCO_GMSB,DCO_GMSB_Bv4v5--P12_4,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.52,-111.41
DCO_GMSB,DCO_GMSB_Bv4v5--P13_4,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.12,-111.13
DCO_GMSB,DCO_GMSB_Bv4v5--P3_4,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.37,-111.52
DCO_GMSB,DCO_GMSB_Bv4v5--P6_3,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.38,-111.36
DCO_GMSB,DCO_GMSB_Bv4v5--P6_4,FALSE,v4v5,Bacteria,"marine biome",borehole,sediment,27.38,-111.36
DCO_GMSB,DCO_GMSB_Av4v5--P10_2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.3,-111.42
DCO_GMSB,DCO_GMSB_Av4v5--P10_4,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.3,-111.42
DCO_GMSB,DCO_GMSB_Av4v5--P11_2,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.3,-111.4
DCO_GMSB,DCO_GMSB_Av4v5--P11_5,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.3,-111.4
DCO_GMSB,DCO_GMSB_Av4v5--P12_4,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.52,-111.41
DCO_GMSB,DCO_GMSB_Av4v5--P13_4,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.12,-111.13
DCO_GMSB,DCO_GMSB_Av4v5--P3_4,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.37,-111.52
DCO_GMSB,DCO_GMSB_Av4v5--P4_3,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.38,-111.53
DCO_GMSB,DCO_GMSB_Av4v5--P6_3,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.38,-111.36
DCO_GMSB,DCO_GMSB_Av4v5--P6_4,FALSE,v4v5,Archaea,"marine biome",borehole,sediment,27.38,-111.36
DCO_GAI,DCO_GAI_Bv6v4--S1,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv6v4--S2,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv6v4--S3,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv6v4--S4,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv6v4--S5,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv6v4--S6,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv6v4--S7,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv6v4--Sk_hlaup,FALSE,v6v4,Bacteria,"terrestrial biome",lake,water,64.26,-18.14
DCO_GAI,DCO_GAI_Bv3v5--S1,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv3v5--S2,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv3v5--S3,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.49,-17.51
DCO_GAI,DCO_GAI_Bv3v5--S4,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv3v5--S5,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv3v5--S6,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv3v5--S7,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.88,-17.50915
DCO_GAI,DCO_GAI_Bv3v5--Sk_hlaup,FALSE,v3v5,Bacteria,"terrestrial biome",lake,water,64.26,-18.14
DCO_DAL,DCO_DAL_Bv4v5--AgiaParaskevi,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,39.924,23.59
DCO_DAL,DCO_DAL_Bv4v5--Alexandria,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.667,22.424
DCO_DAL,DCO_DAL_Bv4v5--Giotrisi,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.497,25.603
DCO_DAL,DCO_DAL_Bv4v5--Kabasilon,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.105,20.707
DCO_DAL,DCO_DAL_Bv4v5--Mesochori3,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.891,21.532
DCO_DAL,DCO_DAL_Bv4v5--NeaApollonia3,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.657,23.415
DCO_DAL,DCO_DAL_Bv4v5--NeaKessani,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,41.017,25.051
DCO_DAL,DCO_DAL_Bv4v5--NeoErasmio,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.923,24.836
DCO_DAL,DCO_DAL_Bv4v5--Nymfopetra,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.689,23.355
DCO_DAL,DCO_DAL_Bv4v5--Termopigi,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,41.282,23.364
DCO_DAL,DCO_DAL_Bv4v5--Traianoupoli,FALSE,v4v5,Bacteria,"terrestrial biome","hydrothermal vent",water,40.866,26.034
DCO_CMT,DCO_CMT_Bv6--Challenger_Middle_Pond_ThreeMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.36902,142.43
DCO_CMT,DCO_CMT_Bv6--Challenger_Middle_Pond_ZeroPointOneMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.37,142.43
DCO_CMT,DCO_CMT_Bv6--Challenger_Middle_Pond_ZeroPointTwoMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.37,142.43
DCO_CMT,DCO_CMT_Bv6--Challenger_West_Pond_ThreeMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Bv6--Challenger_West_Pond_ZeroPointOneMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Bv6--Challenger_West_Pond_ZeroPointTwoMicron,FALSE,v6,Bacteria,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Bv6--Sirena_Deep_ThreeMicron,FALSE,v6,Bacteria,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Bv6--Sirena_Deep_ZeroPointOneMicron,FALSE,v6,Bacteria,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Bv6--Sirena_Deep_ZeroPointTwoMicron,FALSE,v6,Bacteria,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Bv6--Ulithi_ThreeMicron,FALSE,v6,Bacteria,"marine biome",trench,water,10.01,139.75
DCO_CMT,DCO_CMT_Bv6--Ulithi_ZeroPointOneMicron,FALSE,v6,Bacteria,"marine biome",trench,water,10.01,139.75
DCO_CMT,DCO_CMT_Bv6--Ulithi_ZeroPointTwoMicron,FALSE,v6,Bacteria,"marine biome",trench,water,10.01,139.75
DCO_CMT,DCO_CMT_Av6--Challenger_Middle_Pond_ThreeMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.36902,142.43
DCO_CMT,DCO_CMT_Av6--Challenger_Middle_Pond_ZeroPointOneMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.37,142.43
DCO_CMT,DCO_CMT_Av6--Challenger_Middle_Pond_ZeroPointTwoMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.37,142.43
DCO_CMT,DCO_CMT_Av6--Challenger_West_Pond_ThreeMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Av6--Challenger_West_Pond_ZeroPointOneMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Av6--Challenger_West_Pond_ZeroPointTwoMicron,FALSE,v6,Archaea,"marine biome",trench,water,11.34,142.2
DCO_CMT,DCO_CMT_Av6--Sirena_Deep_ThreeMicron,FALSE,v6,Archaea,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Av6--Sirena_Deep_ZeroPointOneMicron,FALSE,v6,Archaea,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Av6--Sirena_Deep_ZeroPointTwoMicron,FALSE,v6,Archaea,"marine biome",trench,water,12.04,144.35
DCO_CMT,DCO_CMT_Av6--Ulithi_ThreeMicron,FALSE,v6,Archaea,"marine biome",trench,water,10.01,139.75
DCO_CMT,DCO_CMT_Av6--Ulithi_ZeroPointOneMicron,FALSE,v6,Archaea,"marine biome",trench,water,10.01,139.75
DCO_CMT,DCO_CMT_Av6--Ulithi_ZeroPointTwoMicron,FALSE,v6,Archaea,"marine biome",trench,water,10.01,139.75
DCO_BRG,DCO_BRG_Bv6v4--Site17A_178mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_21mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_226mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_264mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_322mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_322mbsf_MDA,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_40mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_419mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_447mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_456mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_554mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_588mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_589mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Bv6v4--Site17A_684mbsf,FALSE,v6v4,Bacteria,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Av6v4--Site17A_447mbsf,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRG,DCO_BRG_Av6v4--Site17A_456mbsf_Av6v,FALSE,v6v4,Archaea,"marine biome",borehole,sediment,11.2811,93.1
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_1_1,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_1_2,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_1_3,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_1_4,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_2_10,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14B_2_3,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_1_1,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_1_3,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_1_4,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_2_1,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_2_2,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Bv6--IODP_331_Site_C14D_2_3,FALSE,v6,Bacteria,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_1_1,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_1_2,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_1_3,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_1_4,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_2_10,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14B_2_3,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.790218,126.900747
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_1_1,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_1_3,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_1_4,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_2_1,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
DCO_BRA,DCO_BRA_Av6--IODP_331_Site_C14D_2_2,FALSE,v6,Archaea,"marine biome","hydrothermal vent",sediment,27.79026,126.900677
