PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,enrichment,env_biome,env_feature,env_material,geohydroconnectivity,latitude,longitude,ph,temperature
DCO_GAI,DCO_GAI_Bv3v5--S6,FALSE,v3v5,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.22,4
DCO_GAI,DCO_GAI_Bv3v5--S7,FALSE,v3v5,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.25,4
DCO_GAI,DCO_GAI_Bv3v5--Sk_hlaup,FALSE,v3v5,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.26,-18.14,4.5,null
DCO_GAI,DCO_GAI_Bv6v4--S1,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.49,-17.51,5.45,4
DCO_GAI,DCO_GAI_Bv6v4--S2,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.49,-17.51,5.81,4
DCO_GAI,DCO_GAI_Bv6v4--S3,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.49,-17.51,5.75,4
DCO_GAI,DCO_GAI_Bv6v4--S4,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.21,4
DCO_GAI,DCO_GAI_Bv6v4--S5,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.19,4
DCO_GAI,DCO_GAI_Bv6v4--S6,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.22,4
DCO_GAI,DCO_GAI_Bv6v4--S7,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.88,-17.50915,5.25,4
DCO_GAI,DCO_GAI_Bv6v4--Sk_hlaup,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",lake,water,high,64.26,-18.14,4.5,null
DCO_GMSB,DCO_GMSB_Av4v5--P10_2,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.3,-111.42,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P10_4,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.3,-111.42,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P11_2,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.3,-111.4,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P11_5,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.3,-111.4,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P12_4,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.52,-111.41,null,8
DCO_GMSB,DCO_GMSB_Av4v5--P13_4,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.12,-111.13,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P3_4,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.37,-111.52,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P4_3,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.38,-111.53,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P6_3,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.38,-111.36,null,3
DCO_GMSB,DCO_GMSB_Av4v5--P6_4,FALSE,v4v5,Archaea,FALSE,"marine biome",borehole,sediment,high,27.38,-111.36,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P10_2,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.3,-111.42,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P10_4,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.3,-111.42,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P11_2,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.3,-111.4,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P12_4,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.52,-111.41,null,8
DCO_GMSB,DCO_GMSB_Bv4v5--P13_4,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.12,-111.13,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P3_4,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.37,-111.52,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P6_3,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.38,-111.36,null,3
DCO_GMSB,DCO_GMSB_Bv4v5--P6_4,FALSE,v4v5,Bacteria,FALSE,"marine biome",borehole,sediment,high,27.38,-111.36,null,3
DCO_GRA,DCO_GRA_Bv6v4--920W2,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,6.09,11.7
DCO_GRA,DCO_GRA_Bv6v4--932W2,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,6.11,11.6
DCO_GRA,DCO_GRA_Bv6v4--942W14,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,6.35,11.5
DCO_GRA,DCO_GRA_Bv6v4--944W11,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,5.47,11.1
DCO_GRA,DCO_GRA_Bv6v4--951W11,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,6.29,11.7
DCO_GRA,DCO_GRA_Bv6v4--964W1,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,low,47.825,-92.252,5.23,11.3
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_147_167,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.4,null
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_390_405,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.3,null
DCO_HIN,DCO_HIN_Av6v4--BS_15105_2_420_435,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.3,null
DCO_HIN,DCO_HIN_Av6v4--DB_15102_1_23_43,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,35.274,21.692,4.5,null
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_21_34,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.7,null
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_220_240,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.7,null
DCO_HIN,DCO_HIN_Av6v4--EM_15103_2_435_455,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.6,null
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_147_167,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.4,null
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_390_405,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.3,null
DCO_HIN,DCO_HIN_Bv6v4--BS_15105_2_420_435,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,41.526,32.63,7.3,null
DCO_HIN,DCO_HIN_Bv6v4--DB_15102_1_23_43,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,35.274,21.692,4.5,null
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_21_34,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.7,null
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_220_240,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.7,null
DCO_HIN,DCO_HIN_Bv6v4--EM_15103_2_435_455,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,high,33.028,32.63,7.6,null
DCO_KLA,DCO_KLA_Av4v5--Cetus_summit_220,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,37.88012,17.46227,null,14.6
DCO_KLA,DCO_KLA_Av4v5--Cetus_summit_40,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,37.88012,17.46227,null,13.9
DCO_KLA,DCO_KLA_Av4v5--Venere_flow_150_m_from_summit_5,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60658,17.18934,null,14
DCO_KLA,DCO_KLA_Av4v5--Venere_flow_150_m_from_summit_60,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60655,17.18913,null,16.8
DCO_KLA,DCO_KLA_Av4v5--Venere_flow_80_m_from_summit_2,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.6075,17.18804,null,13.9
DCO_KLA,DCO_KLA_Av4v5--Venere_flow_80_m_from_summit_267,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60747,17.18803,null,17
DCO_KLA,DCO_KLA_Av4v5--Venere_flow_80_m_from_summit_48,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60747,17.18803,null,16.2
DCO_KLA,DCO_KLA_Av4v5--Venere_summit_2,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60757,17.18708,null,14.1
DCO_KLA,DCO_KLA_Av4v5--Venere_summit_470,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60758,17.18705,null,22
DCO_KLA,DCO_KLA_Av4v5--Venere_summit_88,FALSE,v4v5,Archaea,FALSE,"marine biome",seep,sediment,high,38.60758,17.18705,null,22
DCO_KLA,DCO_KLA_Bv4v5--Venere_flow_150_m_from_summit_5,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.60658,17.18934,null,16.8
DCO_KLA,DCO_KLA_Bv4v5--Venere_flow_80_m_from_summit_2,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.6075,17.18804,null,13.9
DCO_KLA,DCO_KLA_Bv4v5--Venere_flow_80_m_from_summit_48,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.60747,17.18803,null,16.2
DCO_KLA,DCO_KLA_Bv4v5--Venere_summit_2,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.60757,17.18708,null,14.1
DCO_KLA,DCO_KLA_Bv4v5--Venere_summit_470,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.60758,17.18705,null,22
DCO_KLA,DCO_KLA_Bv4v5--Venere_summit_88,FALSE,v4v5,Bacteria,FALSE,"marine biome",seep,sediment,high,38.60758,17.18705,null,22
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_213,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.1,21.4
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_220,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,8.99,25.2
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_31,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,8.95,28.15
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_39,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.51,34.7
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2009_413,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.22,41.25
DCO_LAV,DCO_LAV_Av6v4--Wallulua_2011_34,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,10.1,34.7
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_213,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.1,21.4
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_220,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,8.99,25.2
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_31,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,8.95,28.15
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_39,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.51,34.7
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2009_413,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.105324,-118.916359,9.22,41.25
DCO_LAV,DCO_LAV_Bv6v4--Wallulua_2011_34,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",borehole,water,high,46.1,-118.916359,10.1,34.7
DCO_LAZ,DCO_LAZ_Av4v5--PC1A,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.078,87.096,7.7,2.0
DCO_LAZ,DCO_LAZ_Av4v5--PC1A_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.078,87.096,7.7,2.0
DCO_LAZ,DCO_LAZ_Av4v5--PC2A,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.094,7.7,2.0
DCO_LAZ,DCO_LAZ_Av4v5--PC2B,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.093,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC2C,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.093,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC2D,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.077,87.091,7.7,2
DCO_LAZ,DCO_LAZ_Av4v5--PC3A,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC3A_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC3B,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC3B_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC3C,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC3C_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC4A,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.086,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Av4v5--PC4B,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",sediment,high,9.086,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC1A,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.078,87.096,7.7,2.0
DCO_LAZ,DCO_LAZ_Bv4v5--PC1A_2,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.078,87.096,7.7,2.0
DCO_LAZ,DCO_LAZ_Bv4v5--PC2A,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.094,7.7,2.0
DCO_LAZ,DCO_LAZ_Bv4v5--PC2B,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.093,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC2C,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.081,87.093,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC2D,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.077,87.091,7.7,2
DCO_LAZ,DCO_LAZ_Bv4v5--PC3A,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC3A_2,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC3B,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC3B_2,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC3C,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC3C_2,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.089,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC4A,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.086,87.1,7.6,10
DCO_LAZ,DCO_LAZ_Bv4v5--PC4B,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",sediment,high,9.086,87.1,7.6,10
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1518m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,58
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1520m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,58
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1564m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,59
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1614m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,60
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1675m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,61
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1733m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,63
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1788m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,64
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1814m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,65
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1909m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,67
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1956m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,68
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2003m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,69
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2056m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,70
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2108m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,71
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2172m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,73
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2224m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,74
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2273m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,75
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2325m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,76
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2397m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,78
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2419m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,79
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2465m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,80
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2496m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,80
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2547m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,82
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2616m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,83
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2659m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,low,24.093,120.389,null,84
DCO_LOIH,DCO_LOIH_Av4v5--J2_672_BM1_B12345,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent","microbial mat material",high,18.906,-155.257,null,null
DCO_LOIH,DCO_LOIH_Av4v5--J2_674_Scoop_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent","microbial mat material",high,18.906,-155.257,null,null
DCO_LOIH,DCO_LOIH_Av4v5--J672black_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,high,18.906,-155.257,null,47.1
DCO_LOIH,DCO_LOIH_Av4v5--J672yellow_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,high,18.906,-155.257,null,40.7
DCO_LOIH,DCO_LOIH_Av4v5--J675yellow_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,high,18.906,-155.257,null,42.4
DCO_LOIH,DCO_LOIH_Av4v5--J676black_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,high,18.906,-155.257,null,30.8
DCO_LOIH,DCO_LOIH_Av4v5--J676red_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,high,18.906,-155.257,null,4
DCO_LOIH,DCO_LOIH_Bv4v5--J674black_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,high,18.906,-155.257,null,25.7
DCO_LOIH,DCO_LOIH_Bv4v5--J675yellow_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,high,18.906,-155.257,null,42.4
DCO_LOIH,DCO_LOIH_Bv4v5--J676black_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,high,18.906,-155.257,null,30.8
DCO_MAC,DCO_MAC_Av6--LD09_2_3,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.1,14
DCO_MAC,DCO_MAC_Av6--LI09_3,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Av6--LI09_4,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Av6--LI09_5,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Av6--LI13_2,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Av6--LO13_2,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7,14.5
DCO_MAC,DCO_MAC_Av6--LO13_8,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7,14.5
DCO_MAC,DCO_MAC_Av6--LV13_5,FALSE,v6,Archaea,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.1,13.9
DCO_MAC,DCO_MAC_Bv6--LD09_2_3,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.1,14
DCO_MAC,DCO_MAC_Bv6--LI09_3,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Bv6--LI09_4,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Bv6--LI09_5,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Bv6--LI13_2,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.5,13
DCO_MAC,DCO_MAC_Bv6--LO13_2,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7,14.5
DCO_MAC,DCO_MAC_Bv6--LO13_8,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7,14.5
DCO_MAC,DCO_MAC_Bv6--LV13_5,FALSE,v6,Bacteria,FALSE,"terrestrial biome",aquifer,biofilm,high,43.403,12.976,7.1,13.9
DCO_MAR,DCO_MAR_Av4v5--10A,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,high,-16.24930278,168.13694444,null,46
DCO_MAR,DCO_MAR_Av4v5--7A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,high,-16.27222222,168.15361111,null,32
DCO_MAR,DCO_MAR_Av4v5--8A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,high,-16.27222222,168.15361111,null,32
DCO_MAR,DCO_MAR_Av4v5--9A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,high,-16.24930278,168.13694444,null,42
DCO_MAR,DCO_MAR_Bv4v5--7B_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,rock,high,-16.27222222,168.1536111,null,32
DCO_MAR,DCO_MAR_Bv4v5--8B_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,rock,high,-16.27222222,168.1536111,null,32
DCO_MOS,DCO_MOS_Av6v4--BLM_1A,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",well,water,low,36.40116667,-116.468,6.92,57.2
DCO_MOS,DCO_MOS_Av6v4--Bilby_DNA2_280312_Av6v4,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",well,water,low,37.06,-116.02,7.92,44.7
DCO_MOS,DCO_MOS_Av6v4--KC_1_12_10_SW2_Av6v4,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",mine,water,low,48.2748,-81.1438,7.5,25
DCO_MOS,DCO_MOS_Av6v4--KC_7850_SWA_Av6v4,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",mine,water,low,48.2748,-81.1438,7.5,25
