PROJECT_ID,SAMPLE_ID,blank_or_control,dna_region,domain,enrichment,env_biome,env_feature,env_material,latitude,longitude
DCO_LAZ,DCO_LAZ_Av4v5--PC3A_2,FALSE,v4v5,Archaea,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3B,FALSE,v4v5,Archaea,FALSE,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3B_2,FALSE,v4v5,Archaea,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3C,FALSE,v4v5,Archaea,FALSE,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC3C_2,FALSE,v4v5,Archaea,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC4A,FALSE,v4v5,Archaea,FALSE,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Av4v5--PC4B,FALSE,v4v5,Archaea,FALSE,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC1A,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.078,87.096
DCO_LAZ,DCO_LAZ_Bv4v5--PC1A_2,FALSE,v4v5,Bacteria,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.078,87.096
DCO_LAZ,DCO_LAZ_Bv4v5--PC2A,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.081,87.094
DCO_LAZ,DCO_LAZ_Bv4v5--PC2B,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Bv4v5--PC2C,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.081,87.093
DCO_LAZ,DCO_LAZ_Bv4v5--PC2D,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.077,87.091
DCO_LAZ,DCO_LAZ_Bv4v5--PC3A,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3A_2,FALSE,v4v5,Bacteria,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3B,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3B_2,FALSE,v4v5,Bacteria,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3C,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC3C_2,FALSE,v4v5,Bacteria,FALSE,"marine hydrothermal vent","marine hydrothermal vent",sediment,9.089,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC4A,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LAZ,DCO_LAZ_Bv4v5--PC4B,FALSE,v4v5,Bacteria,FALSE,"marine biome","marine hydrothermal vent",sediment,9.086,87.1
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1518m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1520m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1564m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1614m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1675m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1733m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1788m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1814m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1909m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_1956m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2003m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2056m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2108m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2172m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2224m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2273m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2325m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2397m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2419m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2465m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2496m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2547m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2616m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LIN,DCO_LIN_Bv6--TWNCO2_2659m,FALSE,v6,Bacteria,FALSE,"terrestrial biome",borehole,rock,24.093,120.389
DCO_LOIH,DCO_LOIH_Av4v5--J2_672_BM1_B12345,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent","microbial mat material",18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J2_674_Scoop_2,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent","microbial mat material",18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J672black_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J672yellow_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J675yellow_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J676black_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,18.906,-155.257
DCO_LOIH,DCO_LOIH_Av4v5--J676red_Av4v5,FALSE,v4v5,Archaea,FALSE,"marine biome","hydrothermal vent",fluid,18.906,-155.257
DCO_LOIH,DCO_LOIH_Bv4v5--J674black_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Bv4v5--J675yellow_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_LOIH,DCO_LOIH_Bv4v5--J676black_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"marine biome","hydrothermal vent",water,18.906,-155.257
DCO_MAC,DCO_MAC_Av6--LD09_2_3,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LI09_3,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LI09_4,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LI09_5,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LI13_2,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LO13_2,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LO13_8,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Av6--LV13_5,FALSE,v6,Archaea,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LD09_2_3,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LI09_3,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LI09_4,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LI09_5,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LI13_2,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LO13_2,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LO13_8,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAC,DCO_MAC_Bv6--LV13_5,FALSE,v6,Bacteria,FALSE,"terrestrial biome",cave,water,43.403,12.976
DCO_MAR,DCO_MAR_Av4v5--10A,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,soil,-16.24930278,168.13694444
DCO_MAR,DCO_MAR_Av4v5--7A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,-16.27222222,168.15361111
DCO_MAR,DCO_MAR_Av4v5--8A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,rock,-16.27222222,168.15361111
DCO_MAR,DCO_MAR_Av4v5--9A_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",volcano,soil,-16.24930278,168.13694444
DCO_MAR,DCO_MAR_Bv4v5--7B_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,rock,-16.27222222,168.1536111
DCO_MAR,DCO_MAR_Bv4v5--8B_,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",volcano,rock,-16.27222222,168.1536111
DCO_MOS,DCO_MOS_Av6v4--BLM_1A,FALSE,v6v4,Archaea,FALSE,"terrestrial biome",well,water,36.40116667,-116.468
DCO_MOS,DCO_MOS_Bv6v4--BLM_1B,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,36.40116667,-116.468
DCO_MOS,DCO_MOS_Bv6v4--ER_EC_11,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,37.2,-116.48
DCO_MOS,DCO_MOS_Bv6v4--Nevares_DW2B,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",well,water,36.5073,-116.81967
DCO_MOS,DCO_MOS_Bv6v4--U12N_10_tunnel,FALSE,v6v4,Bacteria,FALSE,"terrestrial biome",mine,water,37.21,-116.21
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW010813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW080813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW150813MF,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW150813_cap,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW250111,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_BE326FW270712,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Av4v5--A_DR5IPC280513,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504
DCO_ONS,DCO_ONS_Av4v5--A_DR5IPC280711,FALSE,v4v5,Archaea,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW010813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW010813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW080813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW080813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_MF,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_MF_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_cap,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW150813_cap_2,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW250111,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_BE326FW270712,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-28.24,26.796
DCO_ONS,DCO_ONS_Bv4v5--B_DR5IPC280513,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504
DCO_ONS,DCO_ONS_Bv4v5--B_DR5IPC280711,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome","geological fracture",water,-26.42,27.504
DCO_ORC,DCO_ORC_Av6--IODP_X327_U1362A_21R1A,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,47.76105,-127.7612
DCO_ORC,DCO_ORC_Av6--IODP_X327_U1363D_6XCC,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,47.29287,-128.02933
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_10H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_1H3,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_2H2,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_2H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_4H4,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_7H6,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1382B_8H6,FALSE,v6,Archaea,FALSE,"marine biome",borehole,sediment,22.75547,-46.08125
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_11R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_24R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Av6--IODP_X336_U1383C_30R,FALSE,v6,Archaea,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Av6v4--Orc4H1,FALSE,v6v4,Archaea,FALSE,"marine biome",borehole,sediment,47.28877,-128.03562
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_11R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_24R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Bv6--IODP_X336_U1383C_30R,FALSE,v6,Bacteria,FALSE,"marine biome",borehole,rock,22.80221,-46.05259
DCO_ORC,DCO_ORC_Bv6v4--JdF16R2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,47.76103,-127.7612
DCO_ORC,DCO_ORC_Bv6v4--JdF21R1A,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,47.76103,-127.7612
DCO_ORC,DCO_ORC_Bv6v4--JdF21R1B,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,rock,47.76103,-127.7612
DCO_ORC,DCO_ORC_Bv6v4--JdF4H2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.28877,-128.03562
DCO_ORC,DCO_ORC_Bv6v4--JdF4HCC,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.28877,-128.03562
DCO_ORC,DCO_ORC_Bv6v4--JdF5X1,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.289197,-128.0351
DCO_ORC,DCO_ORC_Bv6v4--JdF8X2,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.289197,-128.0351
DCO_ORC,DCO_ORC_Bv6v4--JdF8X5,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.289197,-128.0351
DCO_ORC,DCO_ORC_Bv6v4--JdFback,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,water,47.292873,-128.029332
DCO_ORC,DCO_ORC_Bv6v4--NP13501,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,22.78,-46.11
DCO_ORC,DCO_ORC_Bv6v4--NP13504,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,22.83,-46.05
DCO_ORC,DCO_ORC_Bv6v4--Orc4H1,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.28877,-128.03562
DCO_ORC,DCO_ORC_Bv6v4--Orc4H3_upper,FALSE,v6v4,Bacteria,FALSE,"marine biome",borehole,sediment,47.28877,-128.03562
DCO_PIN,DCO_PIN_Av4v5--A1_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--A2_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--A3_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--A4_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--A5_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B1_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B2_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B3_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B4_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B5_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Av4v5--B6_,FALSE,v4v5,Archaea,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_PIN,DCO_PIN_Bv4v5--DCO_PIN_Bv4v5,FALSE,v4v5,Bacteria,FALSE,"terrestrial biome",borehole,rock,17.12,73.87
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_809_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.003,14.732
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_823_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.003,14.732
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_838_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_847_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.004,14.727
DCO_RAM,DCO_RAM_Av6v4--MSM16_2_855_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.004,14.73
DCO_RAM,DCO_RAM_Av6v4--PS64_312_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.004,14.725
DCO_RAM,DCO_RAM_Av6v4--PS64_317_PUC_17,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.003,14.731
DCO_RAM,DCO_RAM_Av6v4--PS64_326_PUC_12,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.001,14.719
DCO_RAM,DCO_RAM_Av6v4--PS64_332_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Av6v4--PS64_336_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.0,14.726
DCO_RAM,DCO_RAM_Av6v4--PS64_371_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.003,14.731
DCO_RAM,DCO_RAM_Av6v4--PS64_372_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.004,14.727
DCO_RAM,DCO_RAM_Av6v4--PS64_373_1_GC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.003,14.728
DCO_RAM,DCO_RAM_Av6v4--PS74_2_168_1_MUC,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.005,14.724
DCO_RAM,DCO_RAM_Av6v4--PS74_2_169_1_PUC3,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Av6v4--PS74_2_172_1_PUC131,FALSE,v6v4,Archaea,FALSE,"marine biome",seep,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_809_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.003,14.732
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_823_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.003,14.732
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_838_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_847_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.004,14.727
DCO_RAM,DCO_RAM_Bv6v4--MSM16_2_855_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.004,14.73
DCO_RAM,DCO_RAM_Bv6v4--PS64_312_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.004,14.725
DCO_RAM,DCO_RAM_Bv6v4--PS64_317_PUC_17,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.003,14.731
DCO_RAM,DCO_RAM_Bv6v4--PS64_326_PUC_12,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.001,14.719
DCO_RAM,DCO_RAM_Bv6v4--PS64_332_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Bv6v4--PS64_336_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.0,14.726
DCO_RAM,DCO_RAM_Bv6v4--PS64_371_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.003,14.731
DCO_RAM,DCO_RAM_Bv6v4--PS64_372_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.004,14.727
DCO_RAM,DCO_RAM_Bv6v4--PS64_373_1_GC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.003,14.728
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_168_1_MUC,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.005,14.724
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_169_1_PUC3,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.005,14.726
DCO_RAM,DCO_RAM_Bv6v4--PS74_2_172_1_PUC131,FALSE,v6v4,Bacteria,FALSE,"marine biome",volcano,sediment,72.005,14.726
DCO_RUS,DCO_RUS_Av4v5--O_12,FALSE,v4v5,Archaea,FALSE,"marine biome",estuary,sediment,38.7,-75.16
DCO_RUS,DCO_RUS_Av4v5--O_3,FALSE,v4v5,Archaea,FALSE,"marine biome",estuary,sediment,38.7,-75.16
DCO_RUS,DCO_RUS_Bv4v5--4_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,37.646,10.273
DCO_RUS,DCO_RUS_Bv4v5--6_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,37.646,10.273
DCO_RUS,DCO_RUS_Bv4v5--6_H,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,37.646,10.273
DCO_RUS,DCO_RUS_Bv4v5--8_D,FALSE,v4v5,Bacteria,FALSE,"marine biome","continental margin",sediment,37.646,10.273
