i,t,min_geo_dist,max_geo_dist,mean_geo_dist,min_sorensen,mean_sorensen,max_sorensen,min_braycurtis,mean_braycurtis,max_braycurtis,min_canberra,mean_canberra,max_canberra,min_geo_dist_nn,max_geo_dist_nn,mean_geo_dist_nn,min_sorensen_nn,mean_sorensen_nn,max_sorensen_nn,min_braycurtis_nn,mean_braycurtis_nn,max_braycurtis_nn,min_canberra_nn,mean_canberra_nn,max_canberra_nn,min_geo_dist_fn,max_geo_dist_fn,mean_geo_dist_fn,min_sorensen_fn,mean_sorensen_fn,max_sorensen_fn,min_braycurtis_fn,mean_braycurtis_fn,max_braycurtis_fn,min_canberra_fn,mean_canberra_fn,max_canberra_fn
40,159,296.4576777059526,18703.099630886125,7588.6188986364,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.4576777059526,296.4576777059526,296.4576777059526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,160,296.53248518051856,18618.105621192837,7577.386220092365,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.53248518051856,296.53248518051856,296.53248518051856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,161,296.62392266001945,18591.944206776046,7574.470083819699,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.62392266001945,296.62392266001945,296.62392266001945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,162,296.7319747435958,18564.958661524306,7571.3979579158995,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.7319747435958,296.7319747435958,296.7319747435958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,163,296.8482260812529,18537.047748440928,7568.4307995601885,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.8482260812529,296.8482260812529,296.8482260812529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,164,296.98112706078166,18508.846430451165,7565.38715545462,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.98112706078166,296.98112706078166,296.98112706078166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,165,296.2659633905591,18480.837770056976,7562.386667715156,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.2659633905591,296.2659633905591,296.2659633905591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,166,297.2288551324027,18452.318390278622,7560.12994690892,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.2288551324027,297.2288551324027,297.2288551324027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,167,296.37013418500095,18423.475904795192,7557.788808735468,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.37013418500095,296.37013418500095,296.37013418500095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,168,296.49605092701574,18393.752035777994,7555.300146088897,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.49605092701574,296.49605092701574,296.49605092701574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,169,296.51836994620186,18363.379871963574,7552.951566770935,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.51836994620186,296.51836994620186,296.51836994620186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,170,296.52885503612015,18333.43958340937,7550.366356256195,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.52885503612015,296.52885503612015,296.52885503612015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,171,296.59716749002456,18320.871071478192,7553.5556969647205,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.59716749002456,296.59716749002456,296.59716749002456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,172,296.5839285113561,18308.044016545442,7556.673165619041,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.5839285113561,296.5839285113561,296.5839285113561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,173,296.5980436946437,18295.69549707698,7559.784563334198,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.5980436946437,296.5980436946437,296.5980436946437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,174,296.63901707658357,18281.63820276117,7562.651670940475,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.63901707658357,296.63901707658357,296.63901707658357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,175,296.5907592822931,18267.34791310331,7565.574001550143,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.5907592822931,296.5907592822931,296.5907592822931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,176,296.5309046105595,18251.391623026197,7568.505765646713,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.5309046105595,296.5309046105595,296.5309046105595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,177,297.3946214690716,18236.660924000153,7571.547179430143,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.3946214690716,297.3946214690716,297.3946214690716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,178,296.45751921814417,18219.000494227617,7574.228098392713,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.45751921814417,296.45751921814417,296.45751921814417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,179,296.41561560086495,18202.43043846836,7577.132223787992,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.41561560086495,296.41561560086495,296.41561560086495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,180,297.25258564455595,18185.307041669508,7579.763576237118,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.25258564455595,297.25258564455595,297.25258564455595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,181,296.2488166651458,18167.174417573333,7582.485613858368,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.2488166651458,296.2488166651458,296.2488166651458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,182,296.15758137919676,18148.96809368734,7585.096309989566,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.15758137919676,296.15758137919676,296.15758137919676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,183,297.05246036336615,18129.468369872884,7587.7204200671895,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.05246036336615,297.05246036336615,297.05246036336615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,184,296.04149744627625,18122.554315495167,7590.174381333512,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.04149744627625,296.04149744627625,296.04149744627625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,185,295.9730584970082,18154.170696764322,7592.670041616782,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,295.9730584970082,295.9730584970082,295.9730584970082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,186,296.84855363087286,18186.983174896224,7595.158157229625,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.84855363087286,296.84855363087286,296.84855363087286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,187,296.81611448138705,18218.135192954072,7597.52550125474,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.81611448138705,296.81611448138705,296.81611448138705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,188,296.8361542581954,18250.71833984111,7599.797696484985,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.8361542581954,296.8361542581954,296.8361542581954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,189,296.86080141440914,18282.315854344695,7602.073335786443,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.86080141440914,296.86080141440914,296.86080141440914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,190,296.02323811274414,18313.19979188304,7604.374668776505,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.02323811274414,296.02323811274414,296.02323811274414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,191,296.35557543573265,18300.424758932484,7597.015611066776,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.35557543573265,296.35557543573265,296.35557543573265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,192,296.7472286567002,18287.810526227484,7589.597728674593,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.7472286567002,296.7472286567002,296.7472286567002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,193,297.0709997135891,18275.683398474364,7582.218435350729,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.0709997135891,297.0709997135891,297.0709997135891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,194,296.3572345337431,18262.683506091493,7574.781529649152,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.3572345337431,296.3572345337431,296.3572345337431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,195,296.6556945706035,18249.61017582556,7567.360462321766,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.6556945706035,296.6556945706035,296.6556945706035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,196,295.8747736967614,18237.039294134138,7560.472521600009,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,295.8747736967614,295.8747736967614,295.8747736967614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,197,296.0569016424184,18224.416776140697,7553.422389064582,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.0569016424184,296.0569016424184,296.0569016424184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,198,297.011970328248,18211.48552959583,7546.485712826374,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.011970328248,297.011970328248,297.011970328248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,199,297.1672015375648,18199.276993331852,7539.385921373974,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.1672015375648,297.1672015375648,297.1672015375648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,200,297.13000767665943,18185.662589987533,7532.508134576804,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.13000767665943,297.13000767665943,297.13000767665943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,201,297.13000767665943,18172.991930578126,7524.988346848264,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,297.13000767665943,297.13000767665943,297.13000767665943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,202,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,203,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,204,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,205,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,206,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,207,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,208,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,209,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,210,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,211,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,212,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,213,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,214,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,215,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,216,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,217,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,218,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,219,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,220,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,221,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,222,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,223,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,224,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,225,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,226,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,227,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,228,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,229,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,230,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,231,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,232,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,233,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,234,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,235,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,236,296.80522779890913,18598.029763334212,8241.8813198812,0.012820512820512775,0.09911574698146718,0.2129629629629629,0.006777370899027857,0.06268820542770544,0.1674104374065093,0.7826073412935984,0.8170638563807815,0.8792084316572819,296.80522779890913,296.80522779890913,296.80522779890913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
